plot,New_Source,New_Pedigree,Old_Pedigree,Old_Source,Shared,New_Family,Tester,Pass,Range,Group.1,Rep,Date.Time,Harvest.Sequence,Stand.Count,GreenSnap,Stand.Count_2019GXE&Old&New&PedigreeUpdated,GreenSnap_2019GXE&Old&New&PedigreeUpdated,canopy_cover,Weight,Moisture,Test.Weight,yield_originaal_moisture,yield_dry,yield_standard,yield_standard_bu,yield_dry_gm,dry_matter/plant(kg),Ear_Leaf_Length (cm),Ear_Leaf_Width (cm),Ear_Leaf_Area (cm^2),Ear_Height (cm),Plant_Height (cm),Ear_Leaf_N,Total_Leaf_N,AnthesisGDD,SilkingGDD,TLA (m2),epd,ear_leaf_weight (g),Root Lodging,Stalk Lodging,LAI,BLUE_2019702dronemean,BLUE_STD_2019702dronemean,GREEN_2019702dronemean,GREEN_STD_2019702dronemean,NDVI_2019702dronemean,NDVI_STD_2019702dronemean,NIR_2019702dronemean,NIR_STD_2019702dronemean,RED_2019702dronemean,RED_STD_2019702dronemean,RED_EDGE_2019702dronemean,RED_EDGE_STD_2019702dronemean,BLUE_2019715dronemean,BLUE_STD_2019715dronemean,GREEN_2019715dronemean,GREEN_STD_2019715dronemean,NDVI_2019715dronemean,NDVI_STD_2019715dronemean,NIR_2019715dronemean,NIR_STD_2019715dronemean,RED_2019715dronemean,RED_STD_2019715dronemean,RED_EDGE_2019715dronemean,RED_EDGE_STD_2019715dronemean,BLUE_2019728dronemean,BLUE_STD_2019728dronemean,GREEN_2019728dronemean,GREEN_STD_2019728dronemean,NDVI_2019728dronemean,NDVI_STD_2019728dronemean,NIR_2019728dronemean,NIR_STD_2019728dronemean,RED_2019728dronemean,RED_STD_2019728dronemean,RED_EDGE_2019728dronemean,RED_EDGE_STD_2019728dronemean,BLUE_2019812dronemean,BLUE_STD_2019812dronemean,GREEN_2019812dronemean,GREEN_STD_2019812dronemean,NDVI_2019812dronemean,NDVI_STD_2019812dronemean,NIR_2019812dronemean,NIR_STD_2019812dronemean,RED_2019812dronemean,RED_STD_2019812dronemean,RED_EDGE_2019812dronemean,RED_EDGE_STD_2019812dronemean,BLUE_2019902dronemean,BLUE_STD_2019902dronemean,GREEN_2019902dronemean,GREEN_STD_2019902dronemean,NDVI_2019902dronemean,NDVI_STD_2019902dronemean,NIR_2019902dronemean,NIR_STD_2019902dronemean,RED_2019902dronemean,RED_STD_2019902dronemean,RED_EDGE_2019902dronemean,RED_EDGE_STD_2019902dronemean,BLUE_2019912dronemean,BLUE_STD_2019912dronemean,GREEN_2019912dronemean,GREEN_STD_2019912dronemean,NDVI_2019912dronemean,NDVI_STD_2019912dronemean,NIR_2019912dronemean,NIR_STD_2019912dronemean,RED_2019912dronemean,RED_STD_2019912dronemean,RED_EDGE_2019912dronemean,RED_EDGE_STD_2019912dronemean,2019-07-02 00:00:00,2019-07-15 00:00:00,2019-07-28 00:00:00,2019-08-12 00:00:00,2019-09-02 00:00:00,2019-09-11 00:00:00
MIH119_1063,WIPV17/30810,PHN11_PHW65_0106/PHT69,PHN11_PHW65_0118/PHT69,WIPV17/30817,,PHN11_PHW65,PHT69,9,4,1063,1,43786.49375,150,86.0,0.0,86,0,0.935014861,25.53,21.9,58.2,10109.88,7895.81628,9344.16127810651,160.55259928018057,747.662541340746,0.5112248912790699,84.5,8.649999999999999,548.1937499999999,101.0,218.0,11.5,18.0,1174.6,1192.25,0.492911971552294,76.6210526315789,6.3,0,4,4.148061693088083,0.04535386563806403,0.013112755978388705,0.08838745476799596,0.016993732920355917,0.6593720467065707,0.095172888772112,0.37782262924757076,0.044119494596915484,0.07841567930135653,0.027348173467238446,0.17802127735499615,0.02664315794469808,0.02488266140218688,0.006774107826621887,0.06377855899117947,0.015290213114960417,0.8778429667577128,0.03284590361036387,0.49009317975953687,0.07300336818921309,0.031382100075004506,0.007630021344812521,0.1321712089062942,0.024514497733773784,0.020825247862860833,0.009088848865549106,0.05023232088002699,0.01929592237255338,0.9135048739557832,0.024167309728688312,0.5260994686792594,0.06978197441083152,0.024453999658534835,0.00968440699400423,0.10804067752503331,0.03227617065334736,0.02311990087343073,0.008764638932788466,0.05349435039429458,0.019779871975978785,0.8736709289745878,0.026954898398316333,0.49039888937837667,0.0788103098250636,0.034026822504933774,0.011849187547983217,0.11536570334029254,0.03597174932395441,0.03334476692309255,0.014543897020822861,0.07850492900426036,0.03411366175767678,0.8490296219468314,0.04117839108301088,0.6049098737374324,0.11485616331892745,0.050975382738304,0.02254268743293895,0.16749135960497494,0.060678574555651295,0.036594870870807185,0.01316107638047226,0.0851173722349103,0.030118994634126157,0.7975377894108239,0.04635947511364757,0.48183537546740884,0.0916891275910171,0.05606164594395306,0.021416834567982566,0.16332274353141324,0.049853890582494745,70.00518671985796,83.97649727985882,83.64224805601572,83.20501442656274,84.53066138847885,83.78890931487207
MIH119_1064,WIPV17/30786,PHN11_PHW65_0069/PHT69,PHN11_PHW65_0070/PHT69,WIPV17/30787,,PHN11_PHW65,PHT69,10,4,1064,1,43786.495833333334,157,84.0,0.0,84,0,0.94299,28.89,24.9,56.8,11440.44,8591.77044,10167.7756686391,179.01013501125178,813.563119250629,0.5695302375,89.5,9.649999999999999,647.7562499999999,108.0,204.5,11.5,17.0,1192.25,1150.25,0.535833862364196,76.6210526315789,7.8,3,1,4.404400783537572,0.04405589875261657,0.009912067602688548,0.0852941085560983,0.01326750473688135,0.6601619407576339,0.0816437948727215,0.3695698924341789,0.04280201276065512,0.07560725785812744,0.020312079126395932,0.1716111758259498,0.021808275048594047,0.026429600661719805,0.00800586564217437,0.06627767163683673,0.01722684448298417,0.8687488276564719,0.03657906140517435,0.48664787310152585,0.0756202846087348,0.033678885126154585,0.00890553880349008,0.1353965120397324,0.027155758217842895,0.02090365905001513,0.009068159268330291,0.05064602359956871,0.019275323778060963,0.9127785578424056,0.02463834326446815,0.5312562528833847,0.07139479696331572,0.024876601604621452,0.00990154316178507,0.10889788560253225,0.032088548516602505,0.02235431228056075,0.008647380414103699,0.05272513161156895,0.020661275753527972,0.8753574290081866,0.02713571714490618,0.48414453877471336,0.08097463106329005,0.03321147386783564,0.01208236519702246,0.1135967461252387,0.03846713053943708,0.032389345806554413,0.01449552810777174,0.0772670026270965,0.03516315225803498,0.8536444948484524,0.040995841061076004,0.6073995098715923,0.11923908286943041,0.05007063165364973,0.022228906368138283,0.16499337287536828,0.06254511524539762,0.03615242123708962,0.012849664418736563,0.08563995237810926,0.030232637468513776,0.8087045234111477,0.044301594786654,0.49783285216060347,0.08826382294093954,0.05424101837172309,0.020046260541057678,0.1650323017771876,0.048818824369744135,67.76208431986251,82.02262815986211,83.62176758391581,83.94134198785976,82.66601444608592,83.48444380137326
MIH119_1065,WIPV18/30432,PHN11_PHW65_0494/PHT69,PHN11_PHW65_0494/PHT69,WIPV17/30955,1.0,PHN11_PHW65,PHT69,11,4,1065,1,43786.50902777778,190,83.0,0.0,83,0,0.938557,29.26,24.0,56.1,11586.96,8806.0896,10421.4078106509,185.76484510964173,833.85720945502,0.5907699759036146,92.5,10.6,735.375,109.0,219.5,12.0,18.0,1150.25,1209.45,0.654147673018429,64.0174311926605,8.9,1,1,5.312895608986982,0.04263372232170097,0.009695992352525083,0.0825830609079861,0.012678946120977906,0.6804652288482111,0.08549158611824252,0.37795161333789656,0.046773358444317285,0.0714753715722806,0.020002719913602477,0.16837641545372545,0.021091838282587903,0.024450571087233693,0.007453299005147345,0.062404698933512526,0.01685632277085879,0.876186522610513,0.03316897457525655,0.4725761256681304,0.07434185643571932,0.030772573789776398,0.008085725799156706,0.12878390243150944,0.027253891932566453,0.020140049814249494,0.008524291033241241,0.05002480911291919,0.01923045798060485,0.91429444312802,0.024131856384351693,0.5217965573335214,0.07236294709254716,0.024000081776508954,0.009494455239011358,0.10838551187203788,0.032907023713054824,0.021439202011579443,0.008320615301082492,0.051831767296866976,0.01995317180809489,0.8813978996860012,0.025508906485021455,0.48432683609229105,0.08310582267622621,0.03144683068571635,0.011345982681541814,0.11228857591125267,0.03713075778708404,0.030171722976718933,0.014200139389577099,0.07281220037661189,0.033938600518950326,0.861315840692821,0.04194820319760506,0.5917011654291281,0.12142288824325372,0.04575572698605338,0.021929390080017982,0.15489569285034388,0.060254444109087306,0.032446258538095546,0.011909789645336859,0.07663654474016998,0.027804512120856537,0.8215092779870548,0.046929178146054865,0.4842135131875458,0.08761238322100623,0.04884103968723132,0.019080821519219106,0.14945146159196904,0.04505421752261466,70.69850927985655,83.83693519985906,83.580806639716,81.9313667529679,84.00328649568084,83.05819208247493
MIH119_1066,,PHW65/PHT69,PHW65/PHT69,,1.0,,PHT69,12,4,1066,1,43786.51527777778,197,73.0,0.0,73,0,0.9298245,30.31,23.6,56.8,12002.76,9170.10864,10852.1995739645,191.0598516543046,868.326527241986,0.6994634547945205,91.5,10.75,737.71875,118.0,221.5,12.0,17.0,1192.25,1227.5,0.601513598303578,76.6210526315789,9.4,8,2,4.296805541088977,0.045493270990766256,0.011668162385049105,0.08494911993505781,0.014969331755097187,0.6496813235251786,0.0883526334497799,0.36889658809977244,0.043149087118224384,0.07864012306934776,0.023577497462591437,0.1698488038196996,0.023609070990247994,0.02499068956186733,0.0073163353331043915,0.06363096551793246,0.016204336369914665,0.8775150529327073,0.03320253388981376,0.48626432523070673,0.07315693813564753,0.0312973083096012,0.008100055731498523,0.1296129380978735,0.025543768040401763,0.019749493417515872,0.008786684471520114,0.04815734363996461,0.018689179802426334,0.9190823864139032,0.024484047716432644,0.5250599911237469,0.06966205466237138,0.022671813319558264,0.009342633389092254,0.10321476553858017,0.03039599869789594,0.021881023103740113,0.008512312415319944,0.05174735847134266,0.02015789157970372,0.8792674174201118,0.02680916074400684,0.4895692300104018,0.08712656657688736,0.03245623909644012,0.012082811053317386,0.11169623462649751,0.038218587989237836,0.030936821333075223,0.013723296338734646,0.07337740642583482,0.03176150181323903,0.862344915195172,0.03770388956896771,0.6092785095585656,0.11173614134361395,0.046690144580798454,0.019995050604160777,0.15481768225485565,0.05587009604182755,0.03358349965815902,0.012712200735484647,0.07624583521523487,0.028365351566184954,0.8205232498285626,0.043805403077861634,0.4908610825680786,0.09318929377132154,0.04997427830259632,0.019665755623165013,0.14861856984235713,0.04629646558122806,61.72609967987476,83.2188745598601,83.5603261676161,84.02094496745943,83.13688488608413,82.81461967167589
MIH119_1068,WIPV18/30606,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0604/PHT69,WIPV17/30366,1.0,PHN11_PHW65,PHT69,14,4,1068,1,43786.53055555555,237,77.0,0.0,77,0,0.897694861,25.25,23.3,57.6,9999.0,7669.233,9076.01538461538,157.56971153846146,726.207149657023,0.5545932954545455,90.75,10.35,704.446875,113.5,218.0,11.0,16.0,1174.6,1209.45,0.540315239724281,76.6210526315789,7.5,0,1,4.071133386022639,0.04861753889670863,0.01254277417990664,0.09217083841060944,0.015276247940169472,0.6219029004179587,0.0945791348692228,0.3620640726156037,0.03877499627022801,0.08499436249787157,0.025575981289206486,0.18195579733776893,0.02241660585696721,0.026690927598641775,0.008100013945101507,0.06840631447534305,0.01760640647720033,0.860790127935934,0.044590841675074426,0.47272930033995514,0.0712175033785472,0.034854697322786975,0.01050725726367179,0.13893492419244768,0.027589738726248623,0.022406863981909584,0.00986832337066802,0.0554594903986208,0.021971748229217828,0.9089091426605801,0.0252117352683677,0.5316265728803234,0.0800148403665193,0.026018815711049702,0.010370889480617703,0.11757071389273989,0.0357019830293336,0.025206849473629073,0.009485087492370778,0.06065075872740083,0.023065336496437674,0.8537015881399185,0.034617450184171346,0.4851465271538483,0.08612708038549702,0.03955201524149134,0.014994704909452554,0.13019311839554634,0.04263357456357986,0.036118323733115104,0.014994083875856493,0.08904674409898465,0.037282703077670044,0.8395909008790621,0.042061247816783616,0.6260909881864434,0.11580061560682238,0.05593425795783364,0.023247071644739575,0.185079578110294,0.06391795448542774,0.0393043873774848,0.01350033734191713,0.09193752597709211,0.031828477988107375,0.7903343489881307,0.04845708637466356,0.4875698876027251,0.08405609482555013,0.058747920425934234,0.021275586200919454,0.17358958964105786,0.05039555142156769,61.50178943987521,84.07618447985865,82.8639901162193,83.94134198785976,83.89027759008127,82.89581047527557
MIH119_1069,WIPV17/30303,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0344/PHT69,WIPV17/30308,,PHN11_PHW65,PHT69,15,4,1069,1,43786.54236111111,270,81.0,0.0,81,0,0.933544167,27.14,23.8,56.7,10747.44,8189.54928,9691.77429585799,170.93076359537898,775.476405476861,0.5629740666666667,89.75,9.55,642.834375,117.0,217.5,12.0,17.5,1192.25,1227.5,0.539150196373915,70.0626373626374,7.3,1,8,4.273386523714022,0.047190257837181566,0.012840089289456845,0.09174891896826688,0.016142243198294777,0.6445346094630472,0.08917689347210186,0.3762523221067298,0.03998851077905616,0.08229448073941409,0.02633774765903176,0.18280730044572197,0.024239918585284518,0.02418211299074079,0.006796072966131837,0.06260998756739335,0.015727374305979855,0.8787447825919406,0.03241830108777215,0.4762200826431179,0.07198316975735017,0.03021620053144756,0.007370476107925552,0.12935700413438825,0.024931199935530717,0.020807155264731043,0.0084405176420023,0.05067729013866152,0.01856698858423077,0.9143465718115903,0.022706978479365935,0.5323413973289334,0.07330939116048885,0.024335567171739275,0.0089287012769657,0.10959966948413682,0.030787967038787317,0.02419185902760984,0.009256719497896705,0.057122152211419676,0.021654488747006873,0.8586641867137705,0.034670283487104665,0.486757876018635,0.08157076043976541,0.03828138526885366,0.0145087294689105,0.1249457923934477,0.04015466538553854,0.03572631949274558,0.016330224633389834,0.086587993605192,0.03935360168591913,0.8441210596818467,0.04422929503555756,0.6363127932258303,0.12959130076345235,0.055683176128296444,0.025498924801087442,0.18416788623415375,0.06847190747647205,0.03810002849267509,0.013407007919936358,0.08949735864673707,0.030986729025611517,0.7928601585334917,0.04542819927390499,0.4796890336856445,0.08704047122603809,0.056970459117805246,0.020484608447877136,0.17109105293249524,0.049199460457133096,59.99279327987827,82.02262815986211,82.96639247671882,83.7821360286604,82.62834481088606,83.50474150227319
MIH119_1070,WIPV17/30950,PHN11_PHW65_0470/PHT69,PHN11_PHW65_0464/PHT69,WIPV17/30949,,PHN11_PHW65,PHT69,16,4,1070,1,43786.544444444444,277,79.0,0.0,79,0,0.9372765279999999,23.3,23.0,59.1,9226.8,7104.636,8407.85325443787,142.26486048118224,672.744909290234,0.5007582911392405,89.5,9.4,630.975,99.5,207.5,11.5,17.0,1124.05,1124.05,0.521952156085331,64.0174311926605,7.4,0,1,4.034922306754258,0.04473185117689439,0.013298489703630017,0.08658141483760251,0.016791639239325404,0.6620410297664336,0.0956704970146746,0.37632291022823267,0.04103026719330585,0.07765062006450997,0.027859778230054148,0.17459277317236743,0.025234574952606923,0.02378439258099199,0.007223300936415806,0.06024487071891744,0.016092184933512523,0.8827231826533616,0.028385987542438613,0.47622704943345157,0.06688429302038458,0.029473967241063024,0.00759929001536773,0.12483402169193343,0.025382368820299935,0.024135355208783935,0.009093076310724093,0.055013416331138244,0.019351816938529266,0.8925561269144874,0.027662388231980046,0.5324601969289139,0.06684779534191101,0.030998767269529933,0.011142455069655494,0.12031737733574599,0.03481194720395333,0.022654950218375814,0.008115705374527918,0.05265126030619333,0.018690739021995084,0.8645899256881402,0.030680681619337402,0.46544087634367104,0.07570033868682476,0.034673222440595675,0.011982794360492445,0.11248266695141076,0.0332704943611941,0.03508568968620254,0.015180530125898218,0.08486047985397123,0.03666309311975143,0.8427434846302463,0.03975321315720909,0.6268558796018898,0.12460959902626942,0.05454719961963831,0.023218798626985122,0.18149608608261003,0.06361775008925033,0.03693759502011977,0.012694878050833195,0.08626738345641567,0.02923195024748988,0.7753931652368479,0.04756515783031037,0.45018286354248166,0.08213201066385155,0.05839594942611588,0.020557810600123076,0.16532356486922758,0.04653632530324443,73.10474639985166,83.89674751985896,83.5603261676161,83.28461740616241,84.53066138847885,83.15968058697453
MIH119_1071,WIPV17/30785,PHN11_PHW65_0066/PHT69,PHN11_PHW65_0066/PHT69,WIPV17/30785,,PHN11_PHW65,PHT69,17,4,1071,1,43786.55625,310,83.0,0.0,83,0,0.899896667,20.71,19.9,57.1,8201.16,6569.12916,7774.11734911243,136.14916548358022,622.037244534418,0.44070006686747,95.75,10.35,743.259375,119.5,230.5,12.0,17.0,1192.25,1192.25,0.606031256666743,64.15,10.2,1,0,4.922100827167341,0.05555030973730506,0.019138339904260747,0.0982119191122502,0.022354034789322998,0.592397656742033,0.12732948987477158,0.38227932347778204,0.03649328373430272,0.1005724982154431,0.03998596390213343,0.1892362763718705,0.03048533134332314,0.026464014754781096,0.008174991738464008,0.06687621460098751,0.01881764198382861,0.8666109178761161,0.03179005682735607,0.47364175534030795,0.07341783247535383,0.033549297926422576,0.008525026024701295,0.13441646171176844,0.029174818107863983,0.019623009607632323,0.0076893006837151475,0.04804546425438736,0.01706321971649816,0.9118975997277423,0.02199323438396266,0.4984046168250146,0.06986033833747433,0.023523370599908274,0.008581966260391153,0.1034086681806692,0.030307182351914663,0.021158769612103452,0.008443613794270144,0.05174898812017664,0.020245190244590858,0.8735384554800829,0.02839805458133793,0.45192242379860853,0.08188742431360445,0.031440546806080716,0.011954356791745092,0.10858641991753713,0.03603621409271793,0.032534461696505014,0.015311976169381503,0.08143550510940803,0.03647078845819454,0.8534323030374521,0.03724648458190086,0.6203878023917184,0.13094875750368898,0.05051848417186267,0.02297977264286702,0.17519674890764475,0.06402200742200272,0.03479713128377988,0.012966988627039554,0.08302173898015792,0.029473245404745493,0.795515670611639,0.04262478524771018,0.4593083799313566,0.0918440037987907,0.05394332861975951,0.020610827529101927,0.15952246541055434,0.04844917250209791,68.29227215986144,82.89987551986063,83.5603261676161,83.72243379396065,82.79785816928542,83.50474150227319
MIH119_1072,WIPV17/30844,PHN11_PHW65_0184/PHT69,PHN11_PHW65_0184/PHT69,WIPV17/30844,1.0,PHN11_PHW65,PHT69,18,4,1072,1,43786.558333333334,317,80.0,0.0,80,0,0.9254931940000001,25.27,22.8,57.4,10006.92,7725.34224,9142.416852071,159.27555491412895,731.520188294631,0.5377013775,93.5,9.35,655.66875,118.5,223.0,12.0,17.5,1150.25,1174.6,0.549914486633885,70.0626373626373,7.4,1,1,4.304894742529494,0.05662097231322168,0.019054104445604042,0.1012424758243185,0.021823485125596537,0.5822776825687606,0.13735450707275726,0.37860458745143477,0.03825650183068035,0.10249980479308049,0.041014542981135375,0.19468400944184439,0.029429862421201495,0.027066097317680466,0.008524667892576573,0.06805494655738643,0.018409980325477884,0.8678318085049197,0.036579084221453256,0.48591701552644184,0.07408163272429445,0.03400590582591639,0.009367437278366357,0.1388439439334002,0.028649285787082954,0.02242964959355486,0.009473592542743495,0.05426021044054984,0.020506093326472106,0.9045906181968355,0.026355682704192276,0.5222906329003694,0.0763018347805433,0.026929594860344287,0.010739101984622633,0.11807035222413582,0.03652222015574964,0.02369779219308149,0.009569311710013486,0.056559387162862,0.02191044924182258,0.8605609130440594,0.0350879604364705,0.47376482384467605,0.0846735253316859,0.036821286149656435,0.014642083118606696,0.12079611614963202,0.04087675143253248,0.03639711926547679,0.017388911838185934,0.08908544733358904,0.04118468191385326,0.8356785716024411,0.04925879909380575,0.6419867724180222,0.1375498432913939,0.059393054366083525,0.029380084961445806,0.19369848065574014,0.07415460334424497,0.040423243992906886,0.014284397156832032,0.09316969226461987,0.03180767962902672,0.7674713349170822,0.04776326773240051,0.46379108971679883,0.09081304806699547,0.06285393203285045,0.023043030380810906,0.17481507450309552,0.05132379422573657,67.06876175986392,82.9796252798605,83.5603261676161,82.15027494686701,83.87144277248134,83.62652770767271
MIH119_1074,WIPV18/30908,PHN11_PHW65_0398/PHT69,PHN11_PHW65_0398/PHT69,WIPV17/30331,1.0,PHN11_PHW65,PHT69,20,4,1074,1,43786.58541666667,357,81.0,0.0,81,0,0.915654333,25.94,23.3,56.7,10272.24,7878.80808,9324.03323076923,164.4450305250305,746.052018301115,0.541612788888889,92.75,9.25,643.453125,98.0,205.0,11.5,17.0,1174.6,1192.25,0.532274251647996,76.6210526315789,7.0,2,0,4.218886739187993,0.05587704930142815,0.018822108973223103,0.10047909662877005,0.02158929263636995,0.57986365798935,0.13068626235131847,0.369961551446245,0.03857309113948752,0.10089848173106927,0.03986017781468237,0.19273675899151194,0.029646039773496422,0.0248747929408777,0.0074647847170585865,0.06326623976632988,0.01647165220497336,0.8671774008925329,0.03418037888035399,0.45923530375898397,0.06698799602031098,0.03227311360365241,0.008178348874667743,0.1281659413384701,0.02612173807911881,0.019975549485256,0.008370720341727103,0.048187115447218654,0.01854352520981246,0.9103079026549382,0.024117436982922485,0.4941133005968794,0.07054614667356131,0.023722987860811187,0.008938771793241675,0.10427156095644297,0.030769066124450763,0.023067335376378516,0.008769272744027778,0.055996561737936844,0.020980981593204537,0.8695464213601771,0.02738393017072652,0.49517941229475093,0.08732278593225139,0.03552516522673473,0.012586495677555517,0.11762611134904541,0.03799665923134892,0.035396624221574205,0.01555662318854662,0.08625273492108189,0.036873327561266114,0.8483799363473364,0.038816723737398286,0.6644753065309404,0.12843191108632315,0.05573751242763138,0.024220415840975913,0.18825203204567922,0.06716108596451678,0.03688912536728948,0.01195118487670731,0.08557055110153419,0.027935061117538507,0.7971185361386466,0.03883095530299199,0.48280062641156124,0.08690502084394289,0.05563988966908914,0.018281416480464496,0.16442181456934762,0.04486436019330239,69.47499887985903,82.72043855986094,83.13023625351808,82.2298779264667,82.59067517568621,83.62652770767271
MIH119_1076,WIPV17/30762,PHN11_PHW65_0016/PHT69,PHN11_PHW65_0016/PHT69,WIPV17/30762,1.0,PHN11_PHW65,PHT69,22,4,1076,1,43786.60208333333,397,82.0,0.0,82,0,0.90871875,25.96,22.4,57.5,10280.16,7977.40416,9440.71498224852,164.1863475173656,755.388177239585,0.5417028878048781,86.5,8.2,531.9749999999999,117.5,213.0,12.0,17.0,1124.05,1150.25,0.433756355599673,67.4870967741935,7.0,1,1,3.4804635768816006,0.04944912991265566,0.014642288415103032,0.0878522854989242,0.01812442831978199,0.5903362320002699,0.12041186517459698,0.3412521973995977,0.04972491855328289,0.08836770777487858,0.031266003923777236,0.17001042794608365,0.026830478024152653,0.02564230720571326,0.0063985320969762085,0.06514086254344494,0.015334619968267611,0.8573021302605764,0.038973068583536045,0.45539137433105836,0.07108453016311357,0.03418436133979611,0.007622827022409051,0.1313877923999831,0.024914182620837673,0.021856449243984468,0.009115660459085791,0.052783565393828266,0.020402752571868125,0.9003136613101048,0.02611638444860534,0.4941781222568348,0.07413860949027956,0.026633304720934368,0.010323946550160912,0.11253084784835829,0.03487529191948275,0.023918243732899858,0.009100704309189965,0.058181893204439686,0.022000908047958425,0.8706278759282786,0.02678567832026617,0.5038215602726313,0.084244297692988,0.03585385783836659,0.012646973500031073,0.12326265437192074,0.038767506056494455,0.035729462809528795,0.015622517521502611,0.08852794862942986,0.038525025659602405,0.840304523769325,0.037286166595901386,0.6180874625306056,0.1245715339266061,0.05546994016595385,0.022919633138334446,0.19276910730815577,0.0690254750076003,0.03879373626499252,0.01413840596196587,0.09182387653763248,0.033570210794367,0.7696704081212294,0.04603086155324659,0.44838274224484814,0.09254345352236897,0.0598860947996203,0.02159675183269989,0.17574026748275642,0.054310173798998926,66.00838607986607,82.84006319986074,83.08927530931827,83.54332708986136,82.49650108768657,83.95129092207144
MIH119_1078,WIPV18/30429,PHN11_PHW65_0088/PHT69,PHN11_PHW65_0088/PHT69,WIPV17/30801,1.0,PHN11_PHW65,PHT69,24,4,1078,1,43786.63611111111,437,84.0,0.0,84,0,0.933891806,26.39,22.8,58.5,10450.44,8067.73968,9547.62092307692,163.20719526627212,763.942135698271,0.5347933500000001,91.25,9.600000000000001,657.0000000000001,120.0,215.5,12.0,17.0,1174.6,1174.6,0.535697966312298,70.0626373626373,8.1,0,3,4.40328375693754,0.044310626982613274,0.013144967280801948,0.0842581021754857,0.01630233751114578,0.6375639370695058,0.11473050562539094,0.3499850010168793,0.04814589011543464,0.07753830770472031,0.02821065472246594,0.16859922320537435,0.023733529493794085,0.02377315758504011,0.007792933903538087,0.060798177447910585,0.017648221400920285,0.8781678323824722,0.028206604061427602,0.4582638768741046,0.07182754385913886,0.029502819195468294,0.00767699605030528,0.12586260580712083,0.02796406737369059,0.021581651194214152,0.009704268885661662,0.05244410235855965,0.021760635727206407,0.9060824579156808,0.027536080431616646,0.5007973313711058,0.07634086093242194,0.025492925683654483,0.010734725752863123,0.10971413449454709,0.036635114846547655,0.02443539239810713,0.009582944049836712,0.057913345661734485,0.022940350676887683,0.8647622737366715,0.03301130196581073,0.49895131143436794,0.08833382313433012,0.03739096506905513,0.01423194788201995,0.12361516665605059,0.041285297414956526,0.03331404275023513,0.014722433260699523,0.081143451933183,0.03608615158032585,0.8396160608285681,0.04517921199189535,0.5796306071679274,0.11735275116770276,0.052203994408988444,0.023369387157770795,0.1739393041632825,0.06322856617614618,0.03760435369469053,0.013143383512356556,0.08880873044734085,0.030926717411905082,0.7765264710301298,0.050876121248336945,0.45761756198435505,0.0886118854232037,0.05885344229412995,0.021008283567470927,0.1691131044293056,0.04967932216160261,70.5761582398568,83.7571854398592,83.62176758391581,83.48362485516161,82.92970189248493,82.81461967167589
MIH119_1079,WIPV18/30454,PHN11_PHW65_0300/PHT69,PHN11_PHW65_0300/PHT69,WIPV17/30887,1.0,PHN11_PHW65,PHT69,25,4,1079,1,43786.64791666667,470,82.0,0.0,82,0,0.9379626390000001,25.84,23.4,58.2,10232.64,7838.20224,9275.97898224852,159.38108216921856,742.207011724078,0.5322504292682927,97.25,9.75,711.140625,119.5,200.0,12.0,17.0,1174.6,1174.6,0.579842597525962,76.6210526315789,7.9,0,2,4.652660450873286,0.04277265031140772,0.012001710998942754,0.08437574879327919,0.015035905272364624,0.6531774714839188,0.10908927242068372,0.35421651818027383,0.05186779590604532,0.0739906156805196,0.02550763702116555,0.17021900434543444,0.02421497398965405,0.027058498570607548,0.00919489459249428,0.06760033629720526,0.018228686753300787,0.873063527262573,0.03652838254111217,0.49524356397798486,0.06777166507148721,0.03343433326688962,0.010018459715282342,0.13848146748198123,0.027984855052960982,0.0229607416266874,0.009897717639085113,0.05543746542248447,0.02168620451196544,0.9054731923726297,0.026048996643917206,0.5262338492208191,0.07525955951423982,0.026864701309081754,0.010648240227989063,0.1152764942756133,0.035508290950737875,0.02692495865120299,0.01093452024442653,0.06309744810983503,0.02527032585152517,0.8488399961278196,0.03725257810783049,0.49750137093592633,0.08977473206870626,0.04193837310215877,0.01587428607740515,0.13238358283627,0.04438417741002015,0.03632685347160103,0.015799241404388986,0.09094818163298347,0.04033982694975474,0.823683649272776,0.045379436588778306,0.582339148042976,0.12145098904521799,0.05684495160655518,0.02437359483616877,0.19138751105390564,0.06911914821727008,0.040541861987617014,0.013622571115785291,0.09771193881236609,0.03229473999388613,0.7595519109580019,0.04878528393603623,0.46011913021021067,0.09139763145102621,0.06384246058575753,0.02086815202552701,0.18274291957767105,0.05047429750897783,74.91962015984798,82.10237791986198,83.62176758391581,82.38908388566605,83.68309459648206,82.81461967167589
